id,booking_status,probability
47349,0,0.103802666
47350,1,0.8981435
47351,0,0.42566848
47352,1,0.64767486
47353,1,0.96393085
47354,1,0.8552756
47355,1,0.91477394
47356,0,0.38743722
47357,0,0.28164858
47358,0,0.2006867
47359,0,0.10327183
47360,0,0.27279744
47361,0,0.016852126
47362,1,0.58647054
47363,0,0.101893775
47364,0,0.022728203
47365,0,0.05667386
47366,0,0.0011591883
47367,0,0.44882542
47368,1,0.9224564
47369,0,0.1149903
47370,0,0.47976196
47371,0,0.4623517
47372,0,0.44540036
47373,1,0.91899043
47374,1,0.56634176
47375,0,0.17898907
47376,0,0.42468536
47377,0,0.21608259
47378,1,0.8712161
47379,0,0.003911075
47380,0,0.0693365
47381,1,0.8226314
47382,0,0.05968639
47383,1,0.7911974
47384,0,0.3030051
47385,1,0.88350034
47386,0,0.10086249
47387,0,0.09455461
47388,0,0.053295698
47389,1,0.6650486
47390,0,0.03110921
47391,0,0.108557455
47392,1,0.6229286
47393,0,0.19337016
47394,0,0.21792142
47395,0,0.058371797
47396,0,0.49287185
47397,0,0.07558435
47398,0,0.42728278
47399,0,0.013387532
47400,0,0.10961041
47401,1,0.890754
47402,0,0.16991417
47403,0,0.275393
47404,1,0.9021607
47405,0,0.05035522
47406,0,0.05730074
47407,1,0.61521006
47408,0,0.18041019
47409,1,0.8154065
47410,0,0.11911608
47411,0,0.2407054
47412,0,0.048616037
47413,0,0.23832524
47414,0,0.15780106
47415,0,0.19380899
47416,1,0.7594127
47417,0,0.05961486
47418,0,0.08478068
47419,1,0.5256037
47420,1,0.5752738
47421,1,0.8208248
47422,1,0.75060946
47423,0,0.13344769
47424,1,0.7035859
47425,0,0.38938174
47426,0,0.032324735
47427,0,0.13012627
47428,1,0.5083202
47429,0,0.011240171
47430,1,0.65018195
47431,0,0.10729451
47432,0,0.25231367
47433,0,0.0073140524
47434,0,0.24282393
47435,1,0.75159204
47436,1,0.7474062
47437,0,0.2925505
47438,0,0.15448384
47439,0,0.45277902
47440,0,0.12104319
47441,0,0.40139022
47442,1,0.5542341
47443,0,1.2079624e-05
47444,0,0.07165316
47445,0,0.365986
47446,1,0.7288174
47447,0,0.12072027
47448,1,0.5675204
47449,0,0.21104167
47450,0,0.44373092
47451,1,0.9620524
47452,0,0.045350444
47453,1,0.8949712
47454,0,0.097642146
47455,0,0.01616146
47456,0,0.37342772
47457,1,0.85583884
47458,1,0.84092706
47459,0,0.08198236
47460,0,0.22871614
47461,0,0.39308223
47462,1,0.70386934
47463,0,0.0882321
47464,1,0.8302399
47465,0,0.16553056
47466,0,0.46839872
47467,0,0.02405891
47468,0,0.09918983
47469,0,0.09434643
47470,1,0.5854168
47471,0,0.053507682
47472,1,0.84568805
47473,1,0.904094
47474,0,0.44364265
47475,1,0.8170595
47476,0,0.16336292
47477,0,0.18698815
47478,0,0.19452603
47479,1,0.73483926
47480,0,0.14898899
47481,0,0.094164155
47482,0,0.19110446
47483,0,0.47406223
47484,1,0.5685742
47485,1,0.74537116
47486,1,0.7814025
47487,0,0.10597543
47488,1,0.822165
47489,0,0.21375753
47490,1,0.5088595
47491,0,0.03858693
47492,1,0.9245168
47493,0,0.19421864
47494,1,0.78128
47495,0,0.49362606
47496,1,0.7186238
47497,0,0.34827638
47498,0,0.04099513
47499,1,0.6860082
47500,0,0.28037274
47501,1,0.73971575
47502,0,0.30912238
47503,1,0.7828939
47504,1,0.8364168
47505,0,0.10049513
47506,0,0.1964009
47507,0,0.2549351
47508,1,0.7259208
47509,0,2.89215e-07
47510,0,0.17720793
47511,0,0.056109086
47512,0,0.42636657
47513,0,0.023355715
47514,0,0.4857334
47515,0,0.07599034
47516,0,0.00037352132
47517,1,0.80099183
47518,1,0.6730747
47519,1,0.66664
47520,1,0.8269917
47521,1,0.6359827
47522,1,0.69950145
47523,0,0.08711481
47524,0,0.22294806
47525,1,0.84502983
47526,0,0.023393288
47527,1,0.5785035
47528,1,0.5903921
47529,0,0.05761946
47530,0,0.41286856
47531,0,0.08530398
47532,1,0.89069015
47533,0,0.26958853
47534,0,0.41504872
47535,1,0.6593366
47536,0,0.09013358
47537,1,0.95854205
47538,1,0.7426727
47539,0,0.26347688
47540,1,0.8971688
47541,0,0.01134448
47542,0,1.11962024e-07
47543,1,0.72238326
47544,0,0.14466268
47545,0,0.18201971
47546,1,0.8326274
47547,1,0.5176038
47548,0,0.057120956
47549,1,0.51542616
47550,1,0.50229293
47551,1,0.8225223
47552,0,0.21216391
47553,1,0.81703746
47554,0,0.1021199
47555,1,0.8316951
47556,1,0.71525615
47557,1,0.75699395
47558,0,0.14561324
47559,0,0.01086032
47560,0,0.056843143
47561,0,0.12642494
47562,0,0.07154377
47563,1,0.7382643
47564,1,0.79942346
47565,0,0.36396545
47566,0,0.32526255
47567,0,0.028522072
47568,1,0.89245373
47569,0,0.030314237
47570,0,0.44506258
47571,0,0.4624609
47572,0,0.17235345
47573,1,0.7939861
47574,1,0.81590545
47575,0,0.4689799
47576,0,0.03467791
47577,0,0.115027405
47578,1,0.69377655
47579,0,0.3756248
47580,1,0.5846388
47581,0,0.32411182
47582,0,0.0012905347
47583,1,0.8167146
47584,1,0.8672566
47585,0,0.41327378
47586,0,0.4910275
47587,0,0.49626738
47588,1,0.6857134
47589,0,0.31505474
47590,0,0.16581757
47591,0,0.05753138
47592,1,0.83651114
47593,1,0.5462997
47594,0,0.43210876
47595,1,0.5227891
47596,1,0.8303632
47597,0,0.17453693
47598,1,0.80068433
47599,0,0.05543265
47600,0,0.14762191
47601,1,0.5820911
47602,0,0.26098874
47603,1,0.645072
47604,1,0.5295012
47605,0,0.15243351
47606,0,0.27612695
47607,0,0.11880338
47608,0,0.25699216
47609,0,0.02278672
47610,0,0.2083845
47611,0,0.10563703
47612,0,0.017135825
47613,0,0.08254546
47614,0,0.33881712
47615,1,0.8124554
47616,1,0.8328955
47617,0,0.4860321
47618,1,0.56784475
47619,1,0.5167425
47620,0,0.06962679
47621,0,0.2021276
47622,0,0.052087042
47623,0,0.12307211
47624,0,0.035113733
47625,0,0.1630846
47626,0,0.08919813
47627,0,0.44113547
47628,0,0.12608376
47629,1,0.8774532
47630,0,0.16002518
47631,1,0.800492
47632,0,0.29475358
47633,1,0.7923358
47634,0,0.21080124
47635,0,0.39801595
47636,1,0.600561
47637,0,0.10757769
47638,0,0.18493794
47639,0,0.00017581128
47640,0,0.22734861
47641,0,0.22531745
47642,1,0.8139817
47643,1,0.86661726
47644,0,0.058387734
47645,1,0.8115797
47646,1,0.94087857
47647,1,0.8085362
47648,0,0.14104877
47649,0,0.4409908
47650,0,0.24019107
47651,0,0.0072455844
47652,0,0.106132075
47653,0,0.04693909
47654,0,0.36572227
47655,0,0.124882005
47656,0,0.22661485
47657,0,0.09777465
47658,0,0.2906682
47659,0,0.39523512
47660,0,0.14540362
47661,0,0.460431
47662,1,0.6775178
47663,0,0.28032866
47664,1,0.80765986
47665,1,0.5177011
47666,0,0.07324913
47667,0,1.6648972e-08
47668,1,0.8755314
47669,1,0.7946475
47670,0,0.30790824
47671,1,0.54859805
47672,0,0.021179497
47673,0,0.03673604
47674,1,0.9158855
47675,1,0.92209417
47676,1,0.7944124
47677,0,0.02209279
47678,1,0.750037
47679,1,0.7335047
47680,0,0.22931606
47681,0,0.38495943
47682,1,0.92777103
47683,0,0.2557521
47684,0,0.14952321
47685,0,0.1583764
47686,1,0.92735845
47687,0,0.47620645
47688,0,0.42827356
47689,1,0.7362756
47690,0,0.09862542
47691,0,0.35494006
47692,1,0.6528191
47693,0,0.13985124
47694,0,0.16107243
47695,0,0.08743517
47696,1,0.52782875
47697,1,0.9236613
47698,0,0.4175128
47699,0,0.065593265
47700,1,0.88157284
47701,0,0.31509766
47702,0,0.23560265
47703,0,0.22406462
47704,1,0.949059
47705,1,0.84410906
47706,0,0.28264648
47707,0,0.07947796
47708,1,0.8256757
47709,0,0.021080082
47710,0,0.015211477
47711,0,0.43794304
47712,0,0.13979977
47713,0,9.4295265e-06
47714,0,0.006185886
47715,1,0.51339364
47716,0,0.019637655
47717,1,0.8929652
47718,0,0.063767046
47719,1,0.5876837
47720,1,0.7362862
47721,0,0.09433661
47722,1,0.86774474
47723,0,0.16610566
47724,0,0.14238384
47725,0,0.055670615
47726,1,0.53579646
47727,1,0.9597519
47728,0,0.029274998
47729,1,0.7647334
47730,0,0.07743475
47731,0,0.014492841
47732,0,0.08785097
47733,1,0.81357133
47734,1,0.6487908
47735,0,0.23666948
47736,0,0.39934397
47737,1,0.6623988
47738,0,0.35748157
47739,0,0.0589657
47740,0,0.1320073
47741,0,0.10174893
47742,0,0.22135037
47743,1,0.9612818
47744,1,0.78679776
47745,0,0.4691448
47746,1,0.9134962
47747,0,0.196801
47748,0,0.10199264
47749,0,0.20431256
47750,1,0.7790027
47751,0,0.102643184
47752,0,0.34364197
47753,0,0.049981914
47754,0,0.2158708
47755,1,0.7211757
47756,1,0.88200873
47757,0,0.14100549
47758,0,0.09613501
47759,1,0.8132113
47760,0,0.16957283
47761,1,0.63240916
47762,0,0.01755571
47763,0,0.006977107
47764,0,0.0144596975
47765,0,0.25258356
47766,1,0.8354275
47767,0,0.36999086
47768,0,0.096209176
47769,1,0.5946954
47770,1,0.6365076
47771,1,0.5549448
47772,0,0.0033342706
47773,1,0.6501525
47774,0,0.37884587
47775,0,0.10234531
47776,0,0.34824118
47777,0,0.1444916
47778,0,0.0075429566
47779,0,0.124382846
47780,0,0.3182272
47781,0,0.49034032
47782,0,0.14747405
47783,0,0.105041705
47784,0,0.20163581
47785,1,0.89225864
47786,0,0.15895243
47787,0,0.4701681
47788,0,0.37171584
47789,0,0.039819207
47790,1,0.73267114
47791,1,0.6148839
47792,1,0.82556266
47793,1,0.67336506
47794,1,0.81107265
47795,1,0.51068956
47796,0,0.2092871
47797,0,0.2648676
47798,0,0.46693963
47799,0,0.058487248
47800,0,0.23927571
47801,0,0.056754213
47802,1,0.7910645
47803,1,0.77245414
47804,0,0.3719035
47805,1,0.61166567
47806,0,0.07736112
47807,0,0.18000393
47808,0,0.08538676
47809,0,0.39424464
47810,0,0.021998709
47811,0,0.17725188
47812,0,0.20882627
47813,0,0.0058805635
47814,0,0.00063687464
47815,0,0.016755896
47816,0,0.17725405
47817,1,0.81503886
47818,1,0.57310665
47819,1,0.73957294
47820,1,0.826254
47821,0,0.06685309
47822,0,0.1505443
47823,0,0.13341892
47824,0,0.1760595
47825,0,0.01578345
47826,0,0.033170078
47827,0,0.065762356
47828,0,1.5851267e-27
47829,0,0.3351819
47830,0,0.26002648
47831,0,0.20235626
47832,1,0.80586106
47833,0,0.26274374
47834,0,0.2660467
47835,0,0.049164917
47836,0,0.18766998
47837,1,0.56470215
47838,0,0.16309029
47839,1,0.808803
47840,0,0.23657754
47841,1,0.7452024
47842,0,0.063316755
47843,0,0.1991065
47844,0,0.18237402
47845,0,0.00081355695
47846,0,0.090051785
47847,0,0.17600341
47848,0,0.035665814
47849,1,0.7330522
47850,0,0.086708486
47851,0,0.17287493
47852,0,0.03218232
47853,1,0.7881338
47854,0,0.4380582
47855,0,0.06552054
47856,0,0.26133463
47857,0,0.36025053
47858,0,0.41180468
47859,0,0.023102399
47860,1,0.7498384
47861,1,0.8208721
47862,0,0.33255717
47863,0,0.27382052
47864,1,0.80223626
47865,0,0.13854572
47866,1,0.8217761
47867,1,0.72778255
47868,1,0.5734565
47869,0,0.2252012
47870,1,0.5219051
47871,1,0.7688041
47872,0,0.043695513
47873,0,0.30994862
47874,1,0.6272844
47875,1,0.5651043
47876,1,0.53046036
47877,1,0.8104883
47878,1,0.7859224
47879,0,0.3374639
47880,0,0.19472975
47881,1,0.7802999
47882,1,0.5395764
47883,0,0.15753789
47884,1,0.85829103
47885,0,0.47546682
47886,1,0.5689732
47887,0,0.37130943
47888,0,0.00030648755
47889,0,0.46257928
47890,0,0.05633856
47891,1,0.84227437
47892,1,0.62185353
47893,0,0.0005910263
47894,0,0.21070725
47895,0,0.041741136
47896,0,0.40089142
47897,0,0.06833658
47898,0,0.08365293
47899,0,0.2393567
47900,1,0.9208421
47901,1,0.525925
47902,0,0.036682118
47903,0,0.40862656
47904,0,0.00598817
47905,0,0.024899846
47906,0,0.27887478
47907,0,0.2512876
47908,0,0.31099007
47909,0,0.035018757
47910,0,0.019467013
47911,0,0.18655747
47912,1,0.609606
47913,0,0.20024784
47914,1,0.7609522
47915,0,0.12668101
47916,0,0.108553275
47917,1,0.78299993
47918,1,0.6438169
47919,0,0.17098828
47920,0,0.07884387
47921,0,0.16759634
47922,1,0.81031203
47923,0,4.7438533e-24
47924,1,0.7144363
47925,1,0.88681096
47926,0,0.47916794
47927,0,0.2292865
47928,0,0.18872209
47929,1,0.79051703
47930,1,0.7932242
47931,1,0.7548313
47932,1,0.8926186
47933,0,0.25500894
47934,0,0.000535861
47935,0,0.050572067
47936,0,0.0094594145
47937,1,0.7921178
47938,0,0.23761484
47939,1,0.87170255
47940,0,0.4416098
47941,1,0.7532854
47942,0,0.41296178
47943,0,0.009379254
47944,1,0.7594448
47945,1,0.8111673
47946,1,0.6097498
47947,0,0.13310388
47948,0,0.31686643
47949,0,0.45974988
47950,1,0.68620145
47951,0,0.4999681
47952,1,0.90727633
47953,0,0.49928433
47954,0,0.14608683
47955,1,0.81533146
47956,0,0.19083749
47957,0,0.17467968
47958,0,0.03830184
47959,1,0.82059485
47960,0,0.1264034
47961,1,0.84944314
47962,0,0.4755417
47963,1,0.55286837
47964,1,0.6213102
47965,0,0.44590798
47966,0,0.103272006
47967,0,0.23904617
47968,1,0.93274474
47969,1,0.89947385
47970,0,0.03167548
47971,1,0.94965786
47972,0,0.077212416
47973,1,0.8026319
47974,0,0.08679722
47975,0,0.18177715
47976,0,0.15912974
47977,0,0.033561196
47978,0,0.07366443
47979,1,0.89260274
47980,0,0.09299375
47981,1,0.8177238
47982,0,0.3566502
47983,0,0.099919796
47984,0,0.34939438
47985,1,0.50064576
47986,1,0.8942421
47987,0,0.13767946
47988,1,0.8236621
47989,0,0.34288445
47990,1,0.7600606
47991,0,0.28026348
47992,1,0.82820183
47993,0,0.15207238
47994,1,0.8713923
47995,0,0.1799279
47996,0,0.015606905
47997,0,0.34678683
47998,0,0.10201403
47999,0,0.08054796
48000,0,0.017798845
48001,0,0.38130987
48002,0,0.41541776
48003,0,0.17233232
48004,1,0.7473671
48005,0,0.3959397
48006,0,0.059733123
48007,0,0.4520311
48008,0,0.20558652
48009,0,0.13738595
48010,1,0.92534
48011,0,0.07435633
48012,0,0.39926937
48013,0,0.42300683
48014,1,0.6762474
48015,0,0.017469253
48016,0,0.011963284
48017,0,0.17854689
48018,0,0.0850877
48019,0,0.44595432
48020,0,0.13936807
48021,1,0.7475376
48022,0,0.13848974
48023,1,0.8107835
48024,0,0.09941295
48025,0,0.0003460063
48026,1,0.7965974
48027,0,0.021088615
48028,0,0.1857814
48029,1,0.7746203
48030,1,0.91296023
48031,1,0.66893417
48032,0,0.09958158
48033,1,0.6763298
48034,0,0.11311961
48035,0,0.16951868
48036,0,0.110102154
48037,0,0.12768242
48038,0,0.004965731
48039,0,0.3096529
48040,0,0.39507058
48041,0,0.28674173
48042,1,0.77021223
48043,1,0.6118527
48044,0,0.3231606
48045,1,0.8244609
48046,0,0.48949614
48047,0,0.0041802344
48048,1,0.8512188
48049,1,0.87415946
48050,1,0.9321497
48051,0,0.14323859
48052,1,0.81288457
48053,1,0.8184813
48054,1,0.7998071
48055,1,0.8911408
48056,0,0.029204292
48057,0,0.19030625
48058,0,0.097620025
48059,0,0.3054439
48060,1,0.77241874
48061,0,0.027798075
48062,0,0.18085188
48063,1,0.5595466
48064,0,0.21411219
48065,0,0.17517367
48066,1,0.6215853
48067,1,0.7024336
48068,1,0.58003527
48069,1,0.7874771
48070,1,0.59394187
48071,0,0.060812756
48072,0,0.010972734
48073,1,0.50521123
48074,0,0.082670905
48075,1,0.8215483
48076,1,0.8285025
48077,0,0.031435333
48078,0,0.0049547567
48079,0,0.019653277
48080,0,0.05512324
48081,0,0.17235613
48082,0,0.15969296
48083,0,0.22132441
48084,0,0.0038384667
48085,0,0.24855253
48086,1,0.54657865
48087,0,0.06378704
48088,0,0.0387971
48089,0,0.06439881
48090,0,0.12871522
48091,0,0.10477233
48092,1,0.50284874
48093,0,0.042743057
48094,0,0.4029346
48095,1,0.7899244
48096,0,0.04626529
48097,0,0.24162859
48098,0,0.11487888
48099,0,0.46059966
48100,1,0.7906841
48101,1,0.8656228
48102,1,0.57266223
48103,0,0.124187745
48104,1,0.5592419
48105,1,0.8455309
48106,0,0.13616467
48107,1,0.65529615
48108,0,2.5019093e-05
48109,0,0.02468569
48110,1,0.82668906
48111,0,0.41932458
48112,0,0.014054287
48113,1,0.77915347
48114,0,0.44540036
48115,1,0.8165619
48116,0,0.46215263
48117,0,0.48329148
48118,1,0.7474662
48119,0,0.00026878942
48120,1,0.7012747
48121,1,0.7595548
48122,0,0.30465806
48123,0,0.4062445
48124,1,0.66781855
48125,0,0.116004236
48126,1,0.9129829
48127,0,0.44181776
48128,1,0.7852664
48129,0,0.15829684
48130,1,0.9372805
48131,0,0.11534223
48132,0,0.13774158
48133,0,0.17216027
48134,1,0.7573268
48135,0,0.032136362
48136,0,0.3545894
48137,0,0.060398392
48138,0,0.32903343
48139,0,0.2908175
48140,1,0.9395129
48141,1,0.6642226
48142,0,0.4115292
48143,0,0.48329458
48144,0,0.03007457
48145,1,0.82608366
48146,0,0.02310605
48147,0,0.18208925
48148,0,0.0954005
48149,0,0.41759124
48150,0,0.190894
48151,1,0.8981234
48152,0,0.31024292
48153,0,0.15121841
48154,1,0.50596505
48155,0,0.15048069
48156,0,0.025311159
48157,1,0.5750113
48158,1,0.61456984
48159,0,0.054121237
48160,1,0.8054449
48161,1,0.5530603
48162,0,0.029920181
48163,1,0.94284743
48164,0,0.053367812
48165,1,0.52644354
48166,1,0.7475419
48167,1,0.8837307
48168,0,0.47264546
48169,0,0.00020121875
48170,1,0.5478683
48171,0,0.099842586
48172,1,0.8325314
48173,1,0.56813306
48174,1,0.8266309
48175,0,0.19039217
48176,1,0.78297186
48177,0,0.058091316
48178,0,0.22003943
48179,0,0.061111562
48180,1,0.61240524
48181,1,0.830618
48182,1,0.8499711
48183,0,0.03638621
48184,0,0.007839282
48185,1,0.57322884
48186,0,0.42889455
48187,1,0.82959825
48188,0,0.34570345
48189,0,0.0018912678
48190,1,0.86281085
48191,0,0.09683291
48192,0,0.22596106
48193,1,0.70178014
48194,1,0.9311416
48195,0,0.09980955
48196,1,0.8114522
48197,0,0.45687366
48198,0,0.18986434
48199,0,3.494057e-06
48200,0,0.40986288
48201,0,0.059665117
48202,1,0.8101822
48203,0,0.009863343
48204,0,0.07778157
48205,0,0.3527985
48206,1,0.52325106
48207,1,0.82302755
48208,1,0.8956137
48209,0,0.029624343
48210,1,0.8428124
48211,0,0.31142226
48212,0,0.0363882
48213,0,0.1323374
48214,0,0.20397215
48215,1,0.8030549
48216,1,0.8341373
48217,1,0.5059
48218,1,0.93874556
48219,0,0.42721516
48220,0,0.029693266
48221,1,0.54565907
48222,0,0.41873556
48223,0,0.12601249
48224,1,0.81409806
48225,0,0.4695647
48226,0,0.04718345
48227,0,0.0028681334
48228,0,0.22404899
48229,0,4.4765934e-06
48230,1,0.92001504
48231,0,0.4912803
48232,0,0.18694764
48233,0,0.43427917
48234,0,0.4255702
48235,0,0.18903777
48236,1,0.9116363
48237,0,0.38763186
48238,0,0.09441335
48239,1,0.8154058
48240,0,0.035568245
48241,1,0.8367017
48242,1,0.83248305
48243,0,0.001218665
48244,1,0.8495306
48245,0,0.024613122
48246,0,0.12100325
48247,1,0.7994162
48248,0,0.21000391
48249,1,0.7666824
48250,0,0.13377841
48251,0,0.0811745
48252,0,0.18114595
48253,0,0.48727158
48254,0,0.06767363
48255,0,0.052911166
48256,0,0.032138426
48257,1,0.8797906
48258,0,0.3925214
48259,0,0.45160174
48260,1,0.5943701
48261,0,0.14373761
48262,0,0.22686265
48263,0,0.15656425
48264,0,0.44891667
48265,1,0.62985593
48266,0,0.11029682
48267,0,0.05987474
48268,0,0.17165512
48269,0,0.0010206836
48270,1,0.7969293
48271,0,0.08718533
48272,1,0.518301
48273,1,0.50905126
48274,0,0.16268109
48275,0,0.18519324
48276,0,0.026538936
48277,1,0.6898519
48278,0,0.054242585
48279,0,0.040632613
48280,0,0.21798134
48281,0,0.33263052
48282,0,0.21975917
48283,1,0.94666
48284,1,0.542545
48285,0,0.18762274
48286,1,0.51113355
48287,0,0.124811634
48288,0,0.14854433
48289,0,0.16096279
48290,0,0.08221561
48291,1,0.52363276
48292,0,0.07179822
48293,0,0.33319902
48294,1,0.61305726
48295,0,0.40456244
48296,0,0.48211178
48297,0,0.3542055
48298,0,5.522272e-08
48299,1,0.88552755
48300,0,0.002427377
48301,0,0.47822535
48302,0,0.033482768
48303,0,0.002856924
48304,1,0.632118
48305,0,0.42541334
48306,1,0.6799281
48307,1,0.82032585
48308,1,0.86354953
48309,0,0.13472822
48310,0,0.46909526
48311,1,0.74709105
48312,0,0.013864737
48313,0,0.0954298
48314,0,0.49808368
48315,1,0.8459234
48316,0,0.060060937
48317,1,0.8667553
48318,0,0.019720012
48319,1,0.89359695
48320,1,0.5942257
48321,0,0.064681694
48322,1,0.7819031
48323,0,0.1551339
48324,0,0.11436569
48325,1,0.5724222
48326,1,0.8304697
48327,0,0.34965715
48328,0,0.1552091
48329,1,0.56839234
48330,1,0.81330645
48331,0,0.08398445
48332,1,0.78754824
48333,1,0.691874
48334,0,0.020209424
48335,0,0.1663649
48336,0,0.23815995
48337,0,0.2076386
48338,1,0.55895984
48339,0,0.04071522
48340,1,0.81471145
48341,0,0.15175453
48342,0,0.22426392
48343,0,0.21334296
48344,0,0.32234693
48345,0,0.14017807
48346,0,0.0027508526
48347,0,0.109009705
48348,0,0.27302036
48349,1,0.59983957
48350,0,0.49245626
48351,1,0.94326794
48352,0,0.031106722
48353,0,0.48426825
48354,1,0.8080213
48355,1,0.7143469
48356,0,8.570011e-07
48357,0,0.1639773
48358,1,0.83147883
48359,1,0.5934481
48360,0,0.2115185
48361,1,0.6515815
48362,0,0.35124698
48363,1,0.7432294
48364,0,0.15549426
48365,1,0.60166633
48366,0,0.14244509
48367,1,0.7063251
48368,1,0.6085497
48369,1,0.5296446
48370,1,0.86981624
48371,1,0.82775646
48372,0,0.4824685
48373,1,0.8074221
48374,1,0.8121148
48375,0,0.4693483
48376,0,0.04145306
48377,1,0.7729089
48378,1,0.7643871
48379,0,0.007153601
48380,0,0.019389687
48381,0,0.00560931
48382,1,0.82988536
48383,0,0.04100165
48384,0,0.065187626
48385,0,0.06155476
48386,0,0.0039248103
48387,0,0.018925508
48388,0,0.15023863
48389,0,0.0027641023
48390,0,0.12533462
48391,1,0.92529356
48392,1,0.55510974
48393,1,0.52581614
48394,0,0.22531526
48395,1,0.9470233
48396,0,0.07674354
48397,0,0.17728196
48398,1,0.5107019
48399,0,0.25563654
48400,0,0.30126318
48401,0,0.22582863
48402,0,0.44691706
48403,1,0.6882145
48404,0,0.012863905
48405,0,0.23817535
48406,0,0.2041705
48407,0,0.007956212
48408,0,0.22915347
48409,1,0.8832481
48410,1,0.51457
48411,0,0.16810651
48412,0,0.21091968
48413,1,0.9137265
48414,0,0.06356166
48415,1,0.63188785
48416,1,0.9319673
48417,0,0.0058772084
48418,0,0.054910634
48419,0,0.17987525
48420,0,0.28997037
48421,0,0.0520422
48422,0,0.44672722
48423,0,0.20074476
48424,1,0.7687214
48425,1,0.5878947
48426,1,0.78384084
48427,1,0.93580025
48428,0,0.34798777
48429,0,0.072795406
48430,0,0.052527856
48431,0,0.17063357
48432,1,0.86913
48433,0,0.094917186
48434,1,0.9278266
48435,0,0.13683511
48436,1,0.84968853
48437,0,0.27100065
48438,0,0.18156636
48439,1,0.76982844
48440,1,0.7035069
48441,0,0.17359588
48442,0,0.49479803
48443,0,0.020755772
48444,0,0.42980036
48445,0,0.27058637
48446,1,0.72311485
48447,1,0.81660515
48448,0,0.35324997
48449,1,0.722205
48450,0,0.20110606
48451,1,0.5513652
48452,1,0.816424
48453,1,0.6899104
48454,0,0.0063304217
48455,0,0.070347115
48456,1,0.6529199
48457,0,0.21339694
48458,1,0.7240569
48459,0,0.15302122
48460,1,0.58798724
48461,1,0.8583227
48462,1,0.8674952
48463,0,0.24073993
48464,0,0.3250076
48465,1,0.8391972
48466,1,0.8612711
48467,1,0.806038
48468,1,0.7929056
48469,1,0.85952747
48470,0,0.28748357
48471,1,0.82926273
48472,1,0.53371006
48473,0,0.0781718
48474,0,0.2761711
48475,0,0.061383203
48476,1,0.7975584
48477,1,0.53902197
48478,0,0.15768011
48479,1,0.50457335
48480,0,0.00024948287
48481,0,0.30472192
48482,0,0.4142934
48483,0,0.2221385
48484,1,0.8296774
48485,0,0.00019622027
48486,0,0.4607376
48487,1,0.86666703
48488,1,0.82583106
48489,0,0.18850334
48490,0,0.22688475
48491,0,0.315655
48492,0,0.16524433
48493,1,0.6729417
48494,1,0.569337
48495,0,0.2994408
48496,0,0.15347905
48497,0,0.21856558
48498,1,0.8260268
48499,0,0.15953247
48500,0,0.13735051
48501,0,0.004672386
48502,0,0.46297935
48503,0,0.2050643
48504,0,0.22809193
48505,1,0.79351425
48506,1,0.5218056
48507,0,0.12335863
48508,0,0.39108598
48509,0,0.27824786
48510,0,0.0011038623
48511,1,0.8138602
48512,0,0.041950256
48513,0,0.0070598535
48514,1,0.83028954
48515,0,0.36317974
48516,0,0.21278535
48517,0,0.07606088
48518,1,0.5010259
48519,0,0.013071633
48520,1,0.89390934
48521,0,0.45807382
48522,0,0.16496119
48523,0,0.41769558
48524,1,0.5244194
48525,0,0.12542151
48526,1,0.5325996
48527,1,0.6792897
48528,1,0.7481678
48529,0,0.1002496
48530,0,0.012900378
48531,0,0.12693478
48532,0,0.106415935
48533,0,0.19318907
48534,0,0.07696682
48535,0,0.37890068
48536,1,0.8281859
48537,1,0.5088745
48538,0,0.40136242
48539,0,0.32851508
48540,1,0.5917109
48541,1,0.8297143
48542,1,0.844195
48543,0,0.07201961
48544,0,0.13375458
48545,0,0.22431079
48546,0,0.36563185
48547,0,0.1101701
48548,0,0.36505732
48549,1,0.81222373
48550,1,0.71977085
48551,0,0.29436705
48552,0,0.10485573
48553,0,0.08621701
48554,0,0.12515783
48555,0,0.25821486
48556,0,0.028377067
48557,1,0.8646226
48558,1,0.8119848
48559,0,0.16026019
48560,0,0.21223131
48561,0,0.4254104
48562,0,0.1697218
48563,1,0.6879511
48564,0,0.4209473
48565,0,0.043114018
48566,1,0.8119701
48567,1,0.81807584
48568,1,0.5581647
48569,1,0.8628538
48570,1,0.7946376
48571,1,0.5862929
48572,1,0.5779872
48573,0,0.13520719
48574,1,0.7081318
48575,0,0.055184655
48576,0,0.0005610128
48577,1,0.6623988
48578,0,0.040209576
48579,0,3.121979e-09
48580,0,0.025297793
48581,1,0.92816126
48582,1,0.8252814
48583,1,0.5191795
48584,1,0.6083345
48585,1,0.7736079
48586,0,0.14809468
48587,0,1.8974272e-06
48588,0,0.10717233
48589,0,0.025717411
48590,0,0.029446501
48591,0,0.3496755
48592,0,0.15426014
48593,0,0.1410747
48594,0,0.004084765
48595,1,0.7915563
48596,0,0.009058744
48597,1,0.73835933
48598,1,0.85200304
48599,0,0.28771266
48600,1,0.6293541
48601,1,0.6049274
48602,0,2.2424747e-07
48603,1,0.8223351
48604,0,0.17613214
48605,0,0.10733768
48606,0,0.18385135
48607,0,0.012407994
48608,0,0.13072067
48609,1,0.861159
48610,0,0.01693836
48611,0,0.1247074
48612,0,0.2522693
48613,0,1.0520679e-05
48614,0,0.18912168
48615,1,0.7721936
48616,1,0.9155477
